gene_ID	Chromosome	annotation	type	start	end	unknown	strand	segment_no	mean_h2az	max_h2az
AT2G10455	CHR2	Araport11	gene	4069136	4069506	.	-	4263	2.41050664054023	3.41731791496277
AT2G10553	CHR2	Araport11	gene	4100335	4101084	.	-	4264	1.97079585175961	3.13834998607636
AT2G11000	CHR2	Araport11	gene	4341105	4347974	.	-	4265	0.816398188153255	8.40234203338623
AT2G11225	CHR2	Araport11	gene	4478424	4483467	.	+	4266	0.496525905332437	3.69091200828552
AT2G11520	CHR2	Araport11	gene	4618545	4621722	.	+	4267	1.50185423954175	5.48689999580383
AT2G11910	CHR2	Araport11	gene	4805480	4807441	.	-	4268	1.96957595035434	6.28036403656006
AT2G12190	CHR2	Araport11	gene	4891642	4893397	.	-	4269	4.29617313929966	9.25927171707153
AT2G12480	CHR2	Araport11	gene	5069544	5072656	.	-	4270	2.95939440944838	10.2282861709595
AT2G12550	CHR2	Araport11	gene	5114804	5118753	.	+	4271	0.808895268458873	3.94091596603394
AT2G13100	CHR2	Araport11	gene	5389594	5392151	.	+	4272	1.34037174665584	4.16267795562744
AT2G13126	CHR2	Araport11	gene	5416690	5416872	.	-	4273	1.40854840278625	1.49031200408936
AT2G13290	CHR2	Araport11	gene	5511562	5513838	.	+	4274	1.98934671856139	5.45372385978699
AT2G13360	CHR2	Araport11	gene	5538740	5541479	.	-	4275	2.65299991198948	5.43572196960449
AT2G13370	CHR2	Araport11	gene	5544054	5556560	.	-	4276	0.44580349685602	2.67733998298645
AT2G13560	CHR2	Araport11	gene	5649928	5655320	.	+	4277	1.07618772594617	10.1422403335571
AT2G13600	CHR2	Araport11	gene	5671396	5673622	.	+	4278	1.84707269616749	6.49466409683228
AT2G13610	CHR2	Araport11	gene	5673688	5675995	.	-	4279	3.94583124340849	17.2818180084229
AT2G13620	CHR2	Araport11	gene	5677908	5680801	.	+	4280	2.72435702044388	7.32224016189575
AT2G13630	CHR2	Araport11	gene	5684538	5685431	.	-	4281	2.72782111858067	3.47547607421875
AT2G13640	CHR2	Araport11	gene	5686136	5687290	.	-	4282	2.83295517861843	4.39827604293823
AT2G13650	CHR2	Araport11	gene	5687316	5690795	.	-	4283	1.03043285227248	4.51529593467712
AT2G13680	CHR2	Araport11	gene	5694381	5706442	.	+	4284	3.88010123391782	15.4987861633301
AT2G13690	CHR2	Araport11	gene	5706472	5709017	.	-	4285	1.7763494260036	3.58763995170593
AT2G13800	CHR2	Araport11	gene	5753103	5757353	.	+	4286	1.39008980925325	4.56205997467041
AT2G13810	CHR2	Araport11	gene	5768417	5772266	.	+	4287	1.89611263473829	4.18214998245239
AT2G13900	CHR2	Araport11	gene	5833039	5835209	.	+	4288	3.24835866106881	6.52516393661499
AT2G13965	CHR2	Araport11	gene	5864267	5864614	.	-	4289	0.262570349872112	0.475334405899048
AT2G14045	CHR2	Araport11	gene	5906420	5908429	.	+	4290	1.42735649238272	3.43811597824097
AT2G14050	CHR2	Araport11	gene	5909100	5914374	.	+	4291	2.93727526129963	13.0695839881897
AT2G14060	CHR2	Araport11	gene	5914414	5916436	.	-	4292	3.40111801856902	11.242156124115
AT2G14080	CHR2	Araport11	gene	5925119	5929902	.	+	4293	2.38910849625917	5.09547595977783
AT2G14095	CHR2	Araport11	gene	5932383	5933929	.	-	4294	2.30702307647274	4.33345808982849
AT2G14110	CHR2	Araport11	gene	5951823	5953185	.	+	4295	3.06932640969753	4.82582392692566
AT2G14170	CHR2	Araport11	gene	5977272	5981899	.	-	4296	0.80714137212884	4.33026990890503
AT2G14210	CHR2	Araport11	gene	6018558	6023863	.	+	4297	0.888974094897219	2.68867797851563
AT2G14255	CHR2	Araport11	gene	6036804	6041097	.	+	4298	0.877179711953152	6.23521203994751
AT2G14285	CHR2	Araport11	gene	6052332	6053994	.	-	4299	1.81254048890927	4.55013194084168
AT2G14290	CHR2	Araport11	gene	6057288	6058620	.	-	4300	8.13783463069371	22.0740823745728
AT2G14500	CHR2	Araport11	gene	6166936	6167979	.	+	4301	2.453236529502	3.57277193069458
AT2G14520	CHR2	Araport11	gene	6181946	6184910	.	-	4302	2.46871039222498	4.66333403587341
AT2G14530	CHR2	Araport11	gene	6187371	6190380	.	+	4303	1.60030003336609	4.32060203552246
AT2G14620	CHR2	Araport11	gene	6244772	6246279	.	+	4304	2.63497332411428	7.1436360836029
AT2G14680	CHR2	Araport11	gene	6277802	6283940	.	+	4305	0.68320853953396	6.28714199066162
AT2G14690	CHR2	Araport11	gene	6283801	6286055	.	-	4306	1.40767850577831	2.53555798530579
AT2G14695	CHR2	Araport11	gene	6289477	6292620	.	-	4307	1.79799192193896	2.72431143522263
AT2G14710	CHR2	Araport11	gene	6298679	6300150	.	+	4308	2.57710054715474	3.86490802764893
AT2G14720	CHR2	Araport11	gene	6300488	6304445	.	-	4309	1.64810396049704	6.44023203849792
AT2G14740	CHR2	Araport11	gene	6308683	6312726	.	+	4310	2.0739150088553	15.187260055542
AT2G14750	CHR2	Araport11	gene	6313883	6316047	.	+	4311	2.20795941379937	4.88869190216064
AT2G14760	CHR2	Araport11	gene	6321587	6323397	.	-	4312	3.22891197494558	7.98484411239624
AT2G14800	CHR2	Araport11	gene	6355993	6356939	.	+	4313	1.28271523945861	2.50511598587036
AT2G14820	CHR2	Araport11	gene	6358256	6361528	.	+	4314	2.24019106075619	3.65945601463318
AT2G14830	CHR2	Araport11	gene	6364378	6365818	.	+	4315	3.64428751550872	5.86015005111694
AT2G14835	CHR2	Araport11	gene	6366879	6371126	.	+	4316	1.12827060428816	4.63669810295105
AT2G14850	CHR2	Araport11	gene	6385804	6387570	.	+	4317	1.92340529701776	4.3430899143219
AT2G14860	CHR2	Araport11	gene	6387581	6389668	.	-	4318	1.88439017444156	3.30477991104126
AT2G14900	CHR2	Araport11	gene	6404131	6405352	.	+	4319	2.09935969526951	3.52281804084778
AT2G14910	CHR2	Araport11	gene	6406389	6409167	.	-	4320	1.26294210056464	3.42047400474548
AT2G14920	CHR2	Araport11	gene	6418199	6419236	.	+	4321	6.60995373617519	13.7096202850342
AT2G14960	CHR2	Araport11	gene	6451319	6453797	.	-	4322	6.25120767498016	34.2226198196411
AT2G15000	CHR2	Araport11	gene	6480817	6482425	.	-	4323	1.66069885022712	3.73431403636932
AT2G15020	CHR2	Araport11	gene	6491425	6493512	.	-	4324	3.87132318061452	11.5020840167999
AT2G15029	CHR2	Araport11	gene	6504070	6504171	.	-	4325	1.44060868819555	1.65268222093582
AT2G15128	CHR2	Araport11	gene	6564104	6564316	.	+	4326	2.76096882104874	3.29638595581055
AT2G15230	CHR2	Araport11	gene	6612480	6615457	.	+	4327	1.04700207163076	3.56417398452759
AT2G15240	CHR2	Araport11	gene	6615456	6619074	.	-	4328	0.864397257505214	4.13252806663513
AT2G15260	CHR2	Araport11	gene	6630528	6634008	.	+	4329	2.1872523905106	6.32947793006897
AT2G15270	CHR2	Araport11	gene	6637831	6639429	.	+	4330	0.874184710419539	2.81430497169495
AT2G15280	CHR2	Araport11	gene	6639973	6642353	.	+	4331	1.41446918732658	4.51074004173279
AT2G15290	CHR2	Araport11	gene	6642300	6644055	.	-	4332	2.25110048071758	9.46831007003784
AT2G15292	CHR2	Araport11	gene	6644281	6645533	.	-	4333	3.42354625967833	8.16227598190308
AT2G15350	CHR2	Araport11	gene	6688122	6689819	.	-	4334	3.71703448397773	8.96623010635376
AT2G15370	CHR2	Araport11	gene	6697918	6699836	.	-	4335	3.14478269662613	6.00183796882629
AT2G15390	CHR2	Araport11	gene	6709116	6711156	.	-	4336	2.650426413664	4.44483804702759
AT2G15400	CHR2	Araport11	gene	6712895	6714609	.	+	4337	2.52295352187422	3.59859404563904
AT2G15430	CHR2	Araport11	gene	6733534	6735819	.	+	4338	2.5833777570344	9.82040205001831
AT2G15490	CHR2	Araport11	gene	6761635	6763500	.	+	4339	3.44159589692166	10.1215961933136
AT2G15500	CHR2	Araport11	gene	6763707	6764751	.	+	4340	1.9797982607569	2.48771796226501
AT2G15530	CHR2	Araport11	gene	6772714	6777985	.	+	4341	1.15106633517821	4.47487392425537
AT2G15560	CHR2	Araport11	gene	6787866	6790215	.	-	4342	2.63884164497573	10.8033159732819
AT2G15610	CHR2	Araport11	gene	6806033	6806764	.	+	4343	4.27714215070009	9.77581763267517
AT2G15620	CHR2	Araport11	gene	6810395	6812941	.	+	4344	1.97771266469589	4.36464791297913
AT2G15630	CHR2	Araport11	gene	6814453	6816568	.	+	4345	2.66336873298468	6.19289999008179
AT2G15640	CHR2	Araport11	gene	6816541	6818358	.	-	4346	5.90688398574528	23.6952198028564
AT2G15660	CHR2	Araport11	gene	6824242	6825576	.	-	4347	3.79659197415624	8.91836824417114
AT2G15670	CHR2	Araport11	gene	6828133	6829621	.	+	4348	2.35524426967867	3.53027200698853
AT2G15680	CHR2	Araport11	gene	6830995	6831641	.	+	4349	2.83897937110492	5.98071999549866
AT2G15690	CHR2	Araport11	gene	6830995	6833777	.	-	4350	2.11600455155498	5.98071999549866
AT2G15695	CHR2	Araport11	gene	6833880	6836538	.	-	4351	1.72516231084311	9.31695203781128
AT2G15730	CHR2	Araport11	gene	6849452	6852214	.	+	4352	1.34444601684809	5.04460401535034
AT2G15760	CHR2	Araport11	gene	6865610	6867004	.	-	4353	3.30832283291323	5.70944995880127
AT2G15780	CHR2	Araport11	gene	6873417	6874784	.	-	4354	3.2760677665472	9.9276801109314
AT2G15790	CHR2	Araport11	gene	6877774	6880898	.	-	4355	1.35397207571401	5.19454998970032
AT2G15820	CHR2	Araport11	gene	6888540	6891409	.	-	4356	2.36431400998164	12.4764600753784
AT2G15860	CHR2	Araport11	gene	6905379	6909498	.	-	4357	1.17749687485307	8.83499801158905
AT2G15880	CHR2	Araport11	gene	6917514	6920319	.	-	4358	1.01853759077034	5.70609798431397
AT2G15890	CHR2	Araport11	gene	6920369	6922161	.	-	4359	0.840199113697619	2.37464005947113
AT2G15900	CHR2	Araport11	gene	6927024	6932791	.	+	4360	0.621233683176663	3.17211604118347
AT2G15910	CHR2	Araport11	gene	6932406	6935514	.	-	4361	1.4142302688028	4.14039602279663
AT2G15980	CHR2	Araport11	gene	6951349	6952845	.	-	4362	1.32635163414863	2.39297001361847
AT2G16070	CHR2	Araport11	gene	6983846	6985620	.	-	4363	2.29524342844615	5.19763798713684
AT2G16090	CHR2	Araport11	gene	6986830	6990080	.	-	4364	1.26220010941227	5.49146003723145
AT2G16120	CHR2	Araport11	gene	6996727	6998441	.	-	4365	3.77089275121689	10.1487399101257
AT2G16130	CHR2	Araport11	gene	7002172	7004235	.	+	4366	4.7594145987715	19.2118478775024
AT2G16200	CHR2	Araport11	gene	7024607	7025231	.	+	4367	4.94497584929833	8.38204002380371
AT2G16230	CHR2	Araport11	gene	7035378	7038395	.	-	4368	2.94514772784515	7.17861213684082
AT2G16245	CHR2	Araport11	gene	7039677	7040592	.	+	4369	0.528806731889122	1.83579759597778
AT2G16250	CHR2	Araport11	gene	7039682	7043354	.	-	4370	1.07369938369592	3.67339997291565
AT2G16270	CHR2	Araport11	gene	7045538	7048544	.	-	4371	2.55437174351489	4.46302199363708
AT2G16280	CHR2	Araport11	gene	7050799	7052951	.	+	4372	2.60750309364362	4.85490198135376
AT2G16360	CHR2	Araport11	gene	7076713	7077310	.	-	4373	6.98117554371174	20.128534078598
AT2G16365	CHR2	Araport11	gene	7074119	7079519	.	+	4374	3.18809715644629	20.128534078598
AT2G16370	CHR2	Araport11	gene	7081763	7084865	.	-	4375	1.37443038069067	4.46428809165955
AT2G16380	CHR2	Araport11	gene	7085698	7089248	.	+	4376	1.66057343441579	3.4027820110321
AT2G16390	CHR2	Araport11	gene	7097280	7101351	.	+	4377	1.30015211886749	6.33638801574707
AT2G16400	CHR2	Araport11	gene	7101269	7103928	.	-	4378	3.40444168183539	8.07351999282837
AT2G16405	CHR2	Araport11	gene	7105339	7109089	.	-	4379	1.24163123902522	6.10534591674805
AT2G16430	CHR2	Araport11	gene	7120372	7123079	.	-	4380	2.72004570028999	10.0076999664307
AT2G16440	CHR2	Araport11	gene	7126279	7130729	.	-	4381	2.51041893932554	5.10168404579163
AT2G16450	CHR2	Araport11	gene	7131391	7132803	.	-	4382	6.25883130788803	18.003355884552
AT2G16460	CHR2	Araport11	gene	7133387	7135812	.	-	4383	2.82084083297849	18.6787538528442
AT2G16485	CHR2	Araport11	gene	7136845	7145424	.	-	4384	0.423601908174295	3.69611597061157
AT2G16500	CHR2	Araport11	gene	7150514	7153430	.	-	4385	1.38536564615266	2.65507800579071
AT2G16510	CHR2	Araport11	gene	7158991	7160934	.	-	4386	1.05637215867639	2.67183604240417
AT2G16530	CHR2	Araport11	gene	7162931	7165410	.	-	4387	1.79640931527989	4.82625803947449
AT2G16570	CHR2	Araport11	gene	7180142	7182287	.	-	4388	3.34899157895283	8.42178602218628
AT2G16595	CHR2	Araport11	gene	7198127	7200385	.	+	4389	1.98149968625411	7.74008207321167
AT2G16630	CHR2	Araport11	gene	7209108	7211134	.	+	4390	1.89026578679317	3.22874002456665
AT2G16640	CHR2	Araport11	gene	7211059	7215617	.	-	4391	0.943744951389406	5.82194595336914
AT2G16650	CHR2	Araport11	gene	7215591	7218558	.	-	4392	2.16184343641003	5.89099597930908
AT2G16710	CHR2	Araport11	gene	7248138	7250308	.	+	4393	2.46736286580563	12.0885639190674
AT2G16730	CHR2	Araport11	gene	7261783	7266346	.	-	4394	2.21531728674536	4.66478204727173
AT2G16740	CHR2	Araport11	gene	7267722	7269055	.	+	4395	1.68984975195848	2.52164196968079
AT2G16750	CHR2	Araport11	gene	7271012	7274754	.	+	4396	2.02950949574772	3.49516005516052
AT2G16770	CHR2	Araport11	gene	7279366	7281499	.	+	4397	1.71703623325326	5.35692205429077
AT2G16780	CHR2	Araport11	gene	7281374	7283686	.	-	4398	3.34292888375039	12.9004204273224
AT2G16800	CHR2	Araport11	gene	7285698	7287393	.	+	4399	2.12105837992259	6.68375797271729
AT2G16860	CHR2	Araport11	gene	7303812	7306675	.	-	4400	1.07362048348476	4.57123808860779
AT2G16870	CHR2	Araport11	gene	7307970	7311796	.	-	4401	3.08883758794952	24.3726841926575
AT2G16880	CHR2	Araport11	gene	7312051	7314576	.	-	4402	1.83534109276884	5.50273199081421
AT2G16900	CHR2	Araport11	gene	7323570	7326317	.	-	4403	2.02385686859488	4.40088195800781
AT2G16910	CHR2	Araport11	gene	7331721	7334254	.	+	4404	1.71124103969106	5.33713803291321
AT2G16920	CHR2	Araport11	gene	7334226	7339350	.	-	4405	0.753122797854317	3.81066198348999
AT2G16940	CHR2	Araport11	gene	7342607	7347464	.	-	4406	1.41824870470683	15.6563320159912
AT2G16950	CHR2	Araport11	gene	7353773	7361256	.	+	4407	0.558140218800662	2.18984401226044
AT2G16960	CHR2	Araport11	gene	7364683	7368963	.	+	4408	2.34095377790373	5.1285261631012
AT2G17000	CHR2	Araport11	gene	7388893	7392302	.	-	4409	4.18704367705754	15.9044801712036
AT2G17010	CHR2	Araport11	gene	7392762	7395985	.	-	4410	4.67431919281299	13.0313158988953
AT2G17020	CHR2	Araport11	gene	7396281	7398885	.	-	4411	1.80736053603537	4.56785802841187
AT2G17030	CHR2	Araport11	gene	7399056	7400970	.	+	4412	1.88892932954507	4.77363533973694
AT2G17033	CHR2	Araport11	gene	7401117	7403661	.	+	4413	1.17602593044822	3.69926800727844
AT2G17036	CHR2	Araport11	gene	7403693	7405262	.	+	4414	1.22696681004582	2.59035801887512
AT2G17040	CHR2	Araport11	gene	7406911	7408393	.	+	4415	2.73838711182276	4.3514358997345
AT2G17050	CHR2	Araport11	gene	7410704	7415802	.	-	4416	1.49616045986564	2.91567397117615
AT2G17070	CHR2	Araport11	gene	7430806	7431939	.	-	4417	6.49482723319012	20.1136581420898
AT2G17090	CHR2	Araport11	gene	7434919	7437314	.	-	4418	4.76201898589426	21.2316038131714
AT2G17110	CHR2	Araport11	gene	7442707	7446099	.	-	4419	1.3336930012525	7.58318004608154
AT2G17120	CHR2	Araport11	gene	7458930	7460819	.	+	4420	4.5014454027017	20.08267993927
AT2G17130	CHR2	Araport11	gene	7460814	7462607	.	-	4421	2.5337717181122	6.52556810379028
AT2G17140	CHR2	Araport11	gene	7462809	7466898	.	+	4422	1.04215178987602	3.98217000961304
AT2G17150	CHR2	Araport11	gene	7466687	7471586	.	-	4423	1.09329640844254	5.12455596923828
AT2G17180	CHR2	Araport11	gene	7476662	7477683	.	-	4424	2.65281007516952	5.37849593162537
AT2G17190	CHR2	Araport11	gene	7477845	7481690	.	-	4425	1.16203049958134	4.31784195899963
AT2G17200	CHR2	Araport11	gene	7481881	7485240	.	-	4426	2.89868524305856	17.5358402252197
AT2G17210	CHR2	Araport11	gene	7485398	7487608	.	-	4427	4.49942081233729	12.2792879581451
AT2G17220	CHR2	Araport11	gene	7487646	7490199	.	-	4428	2.02142121441224	3.22329797744751
AT2G17250	CHR2	Araport11	gene	7499472	7503195	.	+	4429	1.13711177440484	3.36797995567322
AT2G17260	CHR2	Araport11	gene	7504748	7508394	.	+	4430	1.58987215745288	4.46041803359985
AT2G17270	CHR2	Araport11	gene	7510097	7512502	.	+	4431	2.00637617921829	5.03856196403503
AT2G17290	CHR2	Araport11	gene	7516330	7519662	.	+	4432	1.07340132826391	2.93869998455048
AT2G17340	CHR2	Araport11	gene	7541313	7544383	.	-	4433	1.31529338292537	3.86970801353455
AT2G17360	CHR2	Araport11	gene	7546440	7548406	.	+	4434	1.61287314027548	4.12723002433777
AT2G17380	CHR2	Araport11	gene	7552992	7555163	.	+	4435	1.01734851615296	3.19476599693298
AT2G17390	CHR2	Araport11	gene	7555586	7558064	.	+	4436	1.08511139857769	3.78520407676697
AT2G17410	CHR2	Araport11	gene	7558916	7563781	.	+	4437	1.55954878990139	7.89863595962524
AT2G17430	CHR2	Araport11	gene	7568018	7570912	.	+	4438	2.61920365608972	6.48894414901733
AT2G17440	CHR2	Araport11	gene	7570989	7573878	.	+	4439	0.883253581873302	2.51008685827255
AT2G17470	CHR2	Araport11	gene	7584372	7588127	.	-	4440	3.28009251411024	17.0869643211365
AT2G17480	CHR2	Araport11	gene	7590295	7594195	.	-	4441	1.29778362474864	3.43661794662476
AT2G17500	CHR2	Araport11	gene	7606728	7609278	.	+	4442	1.91328773315136	5.01022796630859
AT2G17510	CHR2	Araport11	gene	7609236	7616342	.	-	4443	0.554300191227373	2.76084604263306
AT2G17520	CHR2	Araport11	gene	7617151	7621129	.	+	4444	0.607652246076614	2.24969999790192
AT2G17525	CHR2	Araport11	gene	7623826	7626186	.	+	4445	1.6878868257006	4.38110609054565
AT2G17530	CHR2	Araport11	gene	7626325	7629149	.	+	4446	1.60389466008596	5.97737812995911
AT2G17550	CHR2	Araport11	gene	7634126	7637832	.	-	4447	2.06797061574459	5.27118005752564
AT2G17570	CHR2	Araport11	gene	7643925	7646274	.	+	4448	1.86746203563315	6.36368007659912
AT2G17580	CHR2	Araport11	gene	7646372	7650387	.	+	4449	1.15495533637702	4.70081796646118
AT2G17620	CHR2	Araport11	gene	7664055	7666522	.	+	4450	6.03873477649689	25.4665397644043
AT2G17630	CHR2	Araport11	gene	7666548	7668065	.	+	4451	2.27295335233212	4.97318801879883
AT2G17640	CHR2	Araport11	gene	7668078	7670495	.	-	4452	2.02181544151841	5.32037401199341
AT2G17650	CHR2	Araport11	gene	7670878	7673152	.	+	4453	6.56879718658772	17.8557600021362
AT2G17670	CHR2	Araport11	gene	7674319	7676276	.	+	4454	2.35587636232376	9.88142995834351
AT2G17700	CHR2	Araport11	gene	7685354	7689445	.	-	4455	1.07563813254237	4.10270402431488
AT2G17705	CHR2	Araport11	gene	7692396	7693253	.	+	4456	9.96399227694461	15.6917697906494
AT2G17710	CHR2	Araport11	gene	7693596	7694746	.	+	4457	2.929469640553	4.67099394798279
AT2G17720	CHR2	Araport11	gene	7697311	7699630	.	+	4458	1.69919403106608	3.83212203979492
AT2G17730	CHR2	Araport11	gene	7703805	7705831	.	+	4459	2.24600392478268	4.79265594482422
AT2G17740	CHR2	Araport11	gene	7706896	7707954	.	-	4460	7.45205771119698	24.9507400512695
AT2G17760	CHR2	Araport11	gene	7713234	7716505	.	+	4461	1.10895953785741	3.7174400806427
AT2G17780	CHR2	Araport11	gene	7724406	7727503	.	-	4462	2.14755887512177	3.89842796325684
AT2G17787	CHR2	Araport11	gene	7731075	7733137	.	+	4463	2.10415810460136	4.53803601264954
AT2G17790	CHR2	Araport11	gene	7733563	7739675	.	+	4464	1.51164840701662	26.8321996688843
AT2G17800	CHR2	Araport11	gene	7739787	7742280	.	+	4465	1.55285183278953	4.70067386627197
AT2G17820	CHR2	Araport11	gene	7742870	7748502	.	-	4466	2.67991711743045	9.72470417022705
AT2G17840	CHR2	Araport11	gene	7755605	7757929	.	-	4467	3.51157603373994	19.8669563293457
AT2G17845	CHR2	Araport11	gene	7758846	7759881	.	+	4468	5.04781046997417	12.9294122695923
AT2G17890	CHR2	Araport11	gene	7769521	7772782	.	-	4469	2.80521061005014	12.0988322734833
AT2G17900	CHR2	Araport11	gene	7773220	7776825	.	-	4470	1.71405595939045	11.3591279983521
AT2G17930	CHR2	Araport11	gene	7784288	7802604	.	-	4471	0.487960032273919	4.38395595550537
AT2G17970	CHR2	Araport11	gene	7818818	7821387	.	-	4472	2.73918788696711	9.92651805877686
AT2G17975	CHR2	Araport11	gene	7822074	7824121	.	-	4473	2.30914009446051	6.27645606994629
AT2G17980	CHR2	Araport11	gene	7824166	7826623	.	+	4474	1.94676615452766	5.21899003982544
AT2G18000	CHR2	Araport11	gene	7828976	7830898	.	+	4475	1.81381587737646	5.81958599090576
AT2G18010	CHR2	Araport11	gene	7833782	7834653	.	+	4476	7.21035226144289	20.204460144043
AT2G18030	CHR2	Araport11	gene	7840037	7841823	.	+	4477	2.41135276862553	9.66483192443848
AT2G18040	CHR2	Araport11	gene	7841940	7843942	.	+	4478	1.83537065051496	7.79529795646667
AT2G18060	CHR2	Araport11	gene	7847967	7851606	.	-	4479	3.09878214114421	14.9930460929871
AT2G18070	CHR2	Araport11	gene	7852529	7853666	.	+	4480	2.72335168023904	6.14217009544373
AT2G18080	CHR2	Araport11	gene	7857139	7859983	.	+	4481	3.39830330322529	6.3758641242981
AT2G18090	CHR2	Araport11	gene	7864175	7867820	.	+	4482	0.975245091842639	2.52311401367187
AT2G18100	CHR2	Araport11	gene	7867828	7871801	.	+	4483	1.91054036277227	6.99096784591675
AT2G18150	CHR2	Araport11	gene	7892034	7893709	.	-	4484	4.27648986373629	15.2253997802734
AT2G18170	CHR2	Araport11	gene	7907774	7910040	.	-	4485	2.47341792440933	4.83419804573059
AT2G18180	CHR2	Araport11	gene	7910703	7913861	.	-	4486	4.76350234504789	12.2967101097107
AT2G18190	CHR2	Araport11	gene	7913955	7915872	.	-	4487	3.84376292228699	9.50641393661499
AT2G18193	CHR2	Araport11	gene	7917413	7919345	.	-	4488	2.82372435361911	4.66100397109985
AT2G18200	CHR2	Araport11	gene	7924267	7924671	.	-	4489	3.78366573601961	4.77537598609924
AT2G18220	CHR2	Araport11	gene	7928015	7931953	.	+	4490	1.09051987927407	4.67616400718689
AT2G18230	CHR2	Araport11	gene	7931923	7934353	.	-	4491	2.678448523283	6.40196394920349
AT2G18245	CHR2	Araport11	gene	7936990	7939664	.	+	4492	1.40200135599483	4.56021203994751
AT2G18250	CHR2	Araport11	gene	7939822	7941696	.	+	4493	1.74315996813147	5.51789598464966
AT2G18280	CHR2	Araport11	gene	7945998	7948468	.	+	4494	1.4697649245753	3.83163805007935
AT2G18328	CHR2	Araport11	gene	7964326	7964995	.	+	4495	2.45043744444847	3.28537201881409
AT2G18330	CHR2	Araport11	gene	7965635	7969108	.	+	4496	1.78224161519131	5.3663200378418
AT2G18410	CHR2	Araport11	gene	7990618	7992774	.	+	4497	3.65636562386224	20.2079397201538
AT2G18450	CHR2	Araport11	gene	7997344	8000825	.	-	4498	2.8845664823559	6.28650188446045
AT2G18460	CHR2	Araport11	gene	8001234	8002998	.	+	4499	2.43819223095973	4.06485795974731
AT2G18465	CHR2	Araport11	gene	8002891	8004866	.	-	4500	2.30269219998906	7.52230415344238
AT2G18470	CHR2	Araport11	gene	8005003	8008681	.	-	4501	2.63730480477617	4.89003391265869
AT2G18510	CHR2	Araport11	gene	8030960	8033619	.	-	4502	1.177360741325	4.80281796455383
AT2G18570	CHR2	Araport11	gene	8063023	8065015	.	+	4503	4.16581495796762	11.4863938331604
AT2G18590	CHR2	Araport11	gene	8069945	8072866	.	+	4504	3.89060178160667	12.4490221500397
AT2G18630	CHR2	Araport11	gene	8080354	8082901	.	+	4505	1.86162046486256	4.38015995025635
AT2G18640	CHR2	Araport11	gene	8083518	8084960	.	-	4506	3.83846557537715	9.05049228668213
AT2G18680	CHR2	Araport11	gene	8094614	8095779	.	+	4507	1.5263585532705	2.20937397480011
AT2G18685	CHR2	Araport11	gene	8094824	8095027	.	-	4508	1.84643937110901	2.11990599632263
AT2G18690	CHR2	Araport11	gene	8097420	8099393	.	+	4509	4.78402690291405	14.7427660942078
AT2G18700	CHR2	Araport11	gene	8108898	8112010	.	+	4510	2.18136095413938	14.4047719478607
AT2G18710	CHR2	Araport11	gene	8112084	8114485	.	-	4511	1.29065242020451	3.38681001663208
AT2G18720	CHR2	Araport11	gene	8114785	8117085	.	-	4512	5.86443969899036	26.8569202423096
AT2G18730	CHR2	Araport11	gene	8118736	8121947	.	+	4513	3.09849659268673	24.7151359558105
AT2G18740	CHR2	Araport11	gene	8123195	8125078	.	+	4514	1.65060814145284	4.62860598564148
AT2G18750	CHR2	Araport11	gene	8125128	8128702	.	+	4515	1.14955620534823	3.40681798458099
AT2G18760	CHR2	Araport11	gene	8128706	8134401	.	+	4516	1.44925817834181	7.4146858215332
AT2G18770	CHR2	Araport11	gene	8134566	8136646	.	+	4517	1.39699132783072	3.5345760345459
AT2G18780	CHR2	Araport11	gene	8136740	8138142	.	-	4518	3.8695679060344	9.86223587989807
AT2G18790	CHR2	Araport11	gene	8139756	8144461	.	+	4519	1.33494636170958	10.5299438476563
AT2G18800	CHR2	Araport11	gene	8144881	8146477	.	+	4520	5.30639469244263	23.0087198257446
AT2G18830	CHR2	Araport11	gene	8156204	8156401	.	-	4521	28.2078845381737	33.4964599609375
AT2G18840	CHR2	Araport11	gene	8158106	8160091	.	+	4522	1.94007145941257	4.24767003059387
AT2G18850	CHR2	Araport11	gene	8160600	8163762	.	+	4523	1.98064991102769	6.67408399581909
AT2G18870	CHR2	Araport11	gene	8167471	8168668	.	+	4524	3.99367425251007	10.2299920558929
AT2G18876	CHR2	Araport11	gene	8169546	8172523	.	+	4525	1.46973174331618	6.1767879486084
AT2G18890	CHR2	Araport11	gene	8183638	8186851	.	+	4526	3.77693804465807	17.9185401916504
AT2G18900	CHR2	Araport11	gene	8188237	8192536	.	-	4527	1.56899041536896	12.4860801696777
AT2G18910	CHR2	Araport11	gene	8192702	8194396	.	-	4528	1.85218002585804	3.713148021698
AT2G18915	CHR2	Araport11	gene	8194512	8197483	.	-	4529	0.941831474627058	5.36701793670654
AT2G18940	CHR2	Araport11	gene	8203705	8206478	.	-	4530	1.97064388213413	4.68878202438354
AT2G18950	CHR2	Araport11	gene	8207199	8210513	.	+	4531	1.52175633727628	3.78591203689575
AT2G18960	CHR2	Araport11	gene	8221514	8227622	.	+	4532	1.50053781840375	4.42123003005981
AT2G18990	CHR2	Araport11	gene	8238495	8240018	.	-	4533	1.84076845832169	3.26907596588135
AT2G19000	CHR2	Araport11	gene	8241104	8241795	.	+	4534	4.94695668731417	9.02362995147705
AT2G19030	CHR2	Araport11	gene	8247726	8248181	.	+	4535	0.922760555744171	1.90417680740356
