gene_ID	Chromosome	annotation	type	start	end	unknown	strand	segment_no	mean_h2az	max_h2az
AT1G16635	CHR1	Araport11	gene	5685503	5686368	.	-	934	3.1656601190567	4.1546320438385
AT1G16640	CHR1	Araport11	gene	5686525	5687727	.	+	935	3.8164591999054	6.46789202690124
AT1G16705	CHR1	Araport11	gene	5712022	5713752	.	+	936	2.64388364487224	4.7144859790802
AT1G05253	CHR1	Araport11	gene	5723094	5723466	.	-	937	2.37723066276974	3.42866401672363
AT1G16730	CHR1	Araport11	gene	5726368	5727406	.	-	938	2.88955258618702	5.53167805671692
AT1G05257	CHR1	Araport11	gene	5726556	5726671	.	+	939	3.11191449960073	3.58426003456116
AT1G16740	CHR1	Araport11	gene	5727622	5729115	.	+	940	1.52596890042226	3.47376799583435
AT1G16790	CHR1	Araport11	gene	5744335	5745259	.	+	941	2.21756420016289	3.54472799301147
AT1G16820	CHR1	Araport11	gene	5756835	5758653	.	-	942	2.49549047168758	4.92465291023254
AT1G05267	CHR1	Araport11	gene	5757508	5758384	.	+	943	3.15225302245882	4.9181339263916
AT1G05273	CHR1	Araport11	gene	5758382	5758575	195	+	944	1.65493900179863	1.99365339875221
AT1G16840	CHR1	Araport11	gene	5762694	5764184	.	-	945	1.04000650067483	1.97579017877579
AT1G16850	CHR1	Araport11	gene	5764807	5765798	.	-	946	2.04594024062157	3.19269595146179
AT1G16880	CHR1	Araport11	gene	5773512	5776308	.	+	947	2.25449111670779	4.89621796607971
AT1G16890	CHR1	Araport11	gene	5776177	5778529	.	-	948	1.41242755297571	3.47734007835388
AT1G05277	CHR1	Araport11	gene	5777100	5777828	.	+	949	0.910854623652995	3.11614407300949
AT1G16910	CHR1	Araport11	gene	5785003	5785959	.	+	950	9.2050438451767	18.0060503005981
AT1G16916	CHR1	Araport11	gene	5786557	5787329	.	-	951	5.80428812205791	10.684534072876
AT1G16920	CHR1	Araport11	gene	5787150	5789312	.	-	952	7.73365926212735	24.608092212677
AT1G16930	CHR1	Araport11	gene	5789679	5791752	.	+	953	2.01575916659	3.58544602394104
AT1G16945	CHR1	Araport11	gene	5793905	5794197	.	+	954	1.90746676127116	2.13763203620911
AT1G16950	CHR1	Araport11	gene	5795879	5796666	.	+	955	1.84383121588651	3.13138995170593
AT1G17010	CHR1	Araport11	gene	5817567	5819352	.	+	956	5.7799887367197	14.2167321205139
AT1G17030	CHR1	Araport11	gene	5822309	5824464	.	+	957	2.89114264439453	5.98134202957153
AT1G05283	CHR1	Araport11	gene	5828817	5829035	.	-	958	2.46288572609425	3.77133798599243
AT1G17060	CHR1	Araport11	gene	5832094	5835488	.	-	959	2.83487878571386	5.34946203231812
AT1G17065	CHR1	Araport11	gene	5832303	5834030	.	+	960	2.5501251918929	4.81697607040405
AT1G05287	CHR1	Araport11	gene	5837499	5837891	.	-	961	2.36543084893908	2.677205991745
AT1G17080	CHR1	Araport11	gene	5840269	5841745	.	-	962	1.65292253752549	3.99497802257538
AT1G17090	CHR1	Araport11	gene	5842168	5844367	.	-	963	3.31854524720799	5.50945806503296
AT1G17140	CHR1	Araport11	gene	5856573	5858550	.	-	964	4.30615200787783	10.2006139755249
AT1G05297	CHR1	Araport11	gene	5857935	5858271	.	+	965	4.15861226022244	4.53877801895142
AT1G17160	CHR1	Araport11	gene	5867535	5869436	.	+	966	2.02015101328874	9.72035598754883
AT1G17170	CHR1	Araport11	gene	5869543	5870883	.	+	967	3.41748328549521	4.70473408699036
AT1G17180	CHR1	Araport11	gene	5872024	5873124	.	+	968	3.25056450781615	4.35644798278809
AT1G17200	CHR1	Araport11	gene	5878390	5880073	.	+	969	1.8919704076222	3.96237201690674
AT1G17235	CHR1	Araport11	gene	5895351	5896250	.	+	970	4.50699999464883	6.59679198265076
AT1G17285	CHR1	Araport11	gene	5920542	5921483	.	+	971	3.19918272018433	3.6793860912323
AT1G17300	CHR1	Araport11	gene	5926636	5927784	.	+	972	2.68550476332506	3.51909008026123
AT1G17310	CHR1	Araport11	gene	5927925	5928833	.	-	973	3.18480610157314	4.54304394721985
AT1G17330	CHR1	Araport11	gene	5929826	5931926	.	+	974	2.43594304059827	5.57287802696228
AT1G17345	CHR1	Araport11	gene	5940292	5941525	.	+	975	7.61086966211979	18.0448559761047
AT1G05303	CHR1	Araport11	gene	5946498	5946759	.	-	976	4.59488552297865	6.23669214248657
AT1G05307	CHR1	Araport11	gene	5962530	5962906	.	+	977	2.02430376211802	2.14734396934509
AT1G17430	CHR1	Araport11	gene	5982145	5984013	.	+	978	2.90953972645295	5.11543598175049
AT1G17455	CHR1	Araport11	gene	5997057	5998599	.	+	979	2.69340629696846	3.8532320022583
AT1G17510	CHR1	Araport11	gene	6023504	6024309	.	-	980	2.17462107293746	3.27194008827209
AT1G17545	CHR1	Araport11	gene	6033109	6033908	.	+	981	4.57296296919093	8.74181003570557
AT1G17560	CHR1	Araport11	gene	6037405	6038698	.	-	982	4.65125788060518	7.46790199279785
AT1G17570	CHR1	Araport11	gene	6038757	6038838	82	+	983	1.24514270424843	1.65106381177902
AT1G17620	CHR1	Araport11	gene	6061895	6063362	.	+	984	2.09713937481244	2.7850640296936
AT1G17665	CHR1	Araport11	gene	6072153	6074525	.	-	985	2.7596179784586	7.22090406417847
AT1G17660	CHR1	Araport11	gene	6075820	6075891	72	+	986	0.323588398098946	0.325820195674896
AT1G17670	CHR1	Araport11	gene	6075945	6076018	74	-	987	4.07703180809816	9.02657018303871
AT1G17700	CHR1	Araport11	gene	6089460	6090339	.	+	988	5.20570198893547	13.7749603271484
AT1G17710	CHR1	Araport11	gene	6090405	6092027	.	-	989	2.68719483758464	3.61386001110077
AT1G17730	CHR1	Araport11	gene	6099039	6100397	.	+	990	2.51316391612802	6.25105404853821
AT1G17744	CHR1	Araport11	gene	6100961	6101983	.	-	991	1.73377262808028	3.30535807609558
AT1G05317	CHR1	Araport11	gene	6103076	6103654	.	-	992	2.68321216748311	4.48369598388672
AT1G05323	CHR1	Araport11	gene	6106370	6106594	.	-	993	4.10322385787964	5.62635402679443
AT1G05327	CHR1	Araport11	gene	6106381	6107119	.	-	994	3.91222844719887	5.62635402679443
AT1G17780	CHR1	Araport11	gene	6123567	6125339	.	+	995	2.56742326310703	8.67051787376404
AT1G17800	CHR1	Araport11	gene	6128823	6129508	.	+	996	2.59601388931274	4.98190197944641
AT1G17810	CHR1	Araport11	gene	6130025	6131627	.	+	997	2.56740398677913	5.38787202835083
AT1G17830	CHR1	Araport11	gene	6135751	6138500	.	-	998	2.18779816085642	3.81358804702759
AT1G05337	CHR1	Araport11	gene	6142402	6142830	.	-	999	3.4866260237164	5.63630805015564
AT1G17860	CHR1	Araport11	gene	6149178	6150038	.	+	1000	4.07673030846259	8.96517782211304
AT1G05353	CHR1	Araport11	gene	6151974	6152170	.	+	1001	4.65680288314819	5.61829209327698
AT1G17880	CHR1	Araport11	gene	6152384	6153982	.	-	1002	2.38256887360053	3.6611519575119
AT1G05357	CHR1	Araport11	gene	6165457	6165736	.	+	1003	4.22488566239675	4.50307207107544
AT1G17950	CHR1	Araport11	gene	6177481	6179289	.	+	1004	2.3529629942349	4.13981809616089
AT1G17960	CHR1	Araport11	gene	6180865	6183806	.	-	1005	4.49384093542894	14.8572240829468
AT1G18000	CHR1	Araport11	gene	6194426	6196343	.	-	1006	NA	NA
AT1G18010	CHR1	Araport11	gene	6199690	6201759	.	+	1007	NA	NA
AT1G05373	CHR1	Araport11	gene	6219399	6219615	.	+	1008	1.43338671724002	1.49031382799149
AT1G05377	CHR1	Araport11	gene	6219474	6219730	.	-	1009	1.34853062033653	1.49031382799149
AT1G18080	CHR1	Araport11	gene	6222201	6224242	.	+	1010	1.34173140467667	2.50694226026535
AT1G18100	CHR1	Araport11	gene	6227217	6230194	.	-	1011	2.80543201432146	9.74022417068482
AT1G05383	CHR1	Araport11	gene	6228598	6229147	.	+	1012	1.1962260171771	1.51350699663162
AT1G18140	CHR1	Araport11	gene	6238839	6241510	.	-	1013	3.64345685893839	8.47050008773804
AT1G18170	CHR1	Araport11	gene	6254094	6255734	.	+	1014	3.11913336410242	6.50490598678589
AT1G18200	CHR1	Araport11	gene	6265416	6267076	.	-	1015	6.10362156068577	20.1999759674072
AT1G18210	CHR1	Araport11	gene	6266609	6268939	.	-	1016	2.21462372878323	7.41378784179688
AT1G05387	CHR1	Araport11	gene	6269849	6270159	.	+	1017	3.34784077703953	3.83334803581238
AT1G05397	CHR1	Araport11	gene	6271817	6272422	.	-	1018	4.24750290833987	8.23543796539307
AT1G18250	CHR1	Araport11	gene	6276777	6278258	.	-	1019	4.99797463417053	14.8266399383545
AT1G18265	CHR1	Araport11	gene	6282233	6283348	.	-	1020	3.92709660204974	6.15560207366943
AT1G18280	CHR1	Araport11	gene	6294160	6295372	.	+	1021	4.70163104915619	16.4820602416992
AT1G18290	CHR1	Araport11	gene	6297219	6298328	.	+	1022	3.39115455046944	6.68610405921936
AT1G18300	CHR1	Araport11	gene	6299669	6301139	.	+	1023	1.80736994425456	2.91642198562622
AT1G18350	CHR1	Araport11	gene	6315636	6316738	.	+	1024	2.67428010028342	5.1369380235672
AT1G18390	CHR1	Araport11	gene	6325536	6330179	.	+	1025	3.2389814235594	10.0275401115417
AT1G18382	CHR1	Araport11	gene	6325873	6326732	.	-	1026	5.61835874782668	10.0275401115417
AT1G18400	CHR1	Araport11	gene	6331398	6333856	.	+	1027	2.30100950937645	3.51010794639587
AT1G18430	CHR1	Araport11	gene	6345764	6345835	72	+	1028	1.50036172270775	2.3450646340847
AT1G18440	CHR1	Araport11	gene	6345974	6347918	.	+	1029	2.47176679730415	8.16979026794434
AT1G18570	CHR1	Araport11	gene	6389399	6391386	.	+	1030	4.35560584771327	9.50725002288818
AT1G18590	CHR1	Araport11	gene	6398531	6400029	.	+	1031	4.88835197802513	13.1228998184204
AT1G18650	CHR1	Araport11	gene	6418838	6421188	.	-	1032	2.78041334499915	4.26988997459412
AT1G18680	CHR1	Araport11	gene	6431938	6433552	.	-	1033	3.66334339976311	8.37271614074707
AT1G05407	CHR1	Araport11	gene	6449229	6449459	.	-	1034	2.07960181832314	2.61819400787354
AT1G05413	CHR1	Araport11	gene	6449436	6449681	.	+	1035	2.54527533451716	2.76960399150848
AT1G18710	CHR1	Araport11	gene	6450585	6453263	.	+	1036	2.23237853050232	3.92964804172516
AT1G18720	CHR1	Araport11	gene	6457775	6460405	.	-	1037	2.20032086791816	6.21112003326416
AT1G18730	CHR1	Araport11	gene	6460403	6462344	.	+	1038	3.94113020224449	8.67935390472412
AT1G18735	CHR1	Araport11	gene	6461367	6462327	.	-	1039	5.02508098483086	8.67935390472412
AT1G18740	CHR1	Araport11	gene	6463849	6465476	.	+	1040	3.93155397299458	12.4629518508911
AT1G18745	CHR1	Araport11	gene	6465487	6466454	.	-	1041	2.98917541163308	4.55177602767944
AT1G05433	CHR1	Araport11	gene	6466303	6466371	16	-	1042	4.22813806533813	4.49778604507446
AT1G18773	CHR1	Araport11	gene	6474802	6475979	.	+	1043	2.09936167250077	3.72635803222656
AT1G18780	CHR1	Araport11	gene	6476258	6477235	.	-	1044	3.31585111796856	4.99109201431274
AT1G18790	CHR1	Araport11	gene	6478779	6480043	.	-	1045	2.57231645492407	3.48053998947144
AT1G18800	CHR1	Araport11	gene	6481113	6483646	.	-	1046	1.68905911433931	4.91455211639404
AT1G18820	CHR1	Araport11	gene	6488655	6488735	81	+	1047	1.94288802146912	1.94288802146912
AT1G18835	CHR1	Araport11	gene	6495844	6496491	.	-	1048	1.90924771939005	3.01507992744446
AT1G05447	CHR1	Araport11	gene	6508776	6509012	.	-	1049	2.87305461963018	3.32449598312378
AT1G18860	CHR1	Araport11	gene	6508797	6511397	.	+	1050	1.85978766612287	4.31120791435242
AT1G18871	CHR1	Araport11	gene	6519309	6519485	.	-	1051	1.90763251781464	2.27531204223633
AT1G18879	CHR1	Araport11	gene	6520941	6521124	.	+	1052	3.5772834956646	4.28064198493958
AT1G05453	CHR1	Araport11	gene	6525324	6525994	.	+	1053	5.73264682803835	11.724254322052
AT1G18940	CHR1	Araport11	gene	6543781	6545802	.	+	1054	4.53719395342327	27.9820566654205
AT1G18970	CHR1	Araport11	gene	6554496	6555610	.	-	1055	9.7540679593881	33.0188281059265
AT1G18980	CHR1	Araport11	gene	6557181	6558115	.	-	1056	2.76405364513397	4.19259011745453
AT1G19000	CHR1	Araport11	gene	6560491	6562791	.	-	1057	2.28155749047056	10.309637928009
AT1G19020	CHR1	Araport11	gene	6568002	6568705	.	+	1058	1.93277818441391	3.15007605552673
AT1G19060	CHR1	Araport11	gene	6582066	6583601	.	-	1059	3.86141186298863	11.8446639060974
AT1G19070	CHR1	Araport11	gene	6584454	6584705	.	+	1060	1.95383536815643	2.59079403877258
AT1G19120	CHR1	Araport11	gene	6608115	6609369	.	+	1061	2.6134387834714	6.71268196105957
AT1G05463	CHR1	Araport11	gene	6608326	6608519	.	-	1062	4.90355722427368	5.5286500453949
AT1G19130	CHR1	Araport11	gene	6609325	6610613	.	-	1063	2.65737464339645	5.04186000823975
AT1G05467	CHR1	Araport11	gene	6610071	6610443	.	+	1064	4.0822665065527	5.04186000823975
AT1G19150	CHR1	Araport11	gene	6612630	6613972	.	+	1065	5.70430600856032	15.2153602600098
AT1G19160	CHR1	Araport11	gene	6614087	6615214	.	-	1066	4.30426598113516	8.22985401153564
AT1G08925	CHR1	Araport11	gene	6619133	6619997	.	-	1067	2.87140488988823	5.03576602935791
AT1G05473	CHR1	Araport11	gene	6620854	6621071	.	-	1068	2.71694054603577	3.51760292053223
AT1G19180	CHR1	Araport11	gene	6621777	6623668	.	+	1069	1.50943210537617	2.85231206417084
AT1G19190	CHR1	Araport11	gene	6623823	6624977	.	+	1070	5.25621828933557	14.5903861999512
AT1G19200	CHR1	Araport11	gene	6625012	6626217	.	-	1071	2.52267352581024	4.46153807640076
AT1G19210	CHR1	Araport11	gene	6626794	6627688	.	-	1072	3.47046637911546	4.8655900478363
AT1G05477	CHR1	Araport11	gene	6635120	6635338	.	-	1073	1.41295087575912	2.09556938409805
AT1G05483	CHR1	Araport11	gene	6642907	6643372	.	-	1074	2.31835559844971	2.84687798023224
AT1G05487	CHR1	Araport11	gene	6642987	6643519	.	+	1075	2.20990666548411	2.84687798023224
AT1G05493	CHR1	Araport11	gene	6669408	6669795	.	-	1076	2.34863207191229	3.46134803295136
AT1G05497	CHR1	Araport11	gene	6670303	6670780	.	+	1077	1.81635099411011	2.28050603866577
AT1G19300	CHR1	Araport11	gene	6671095	6672777	.	-	1078	1.82713542665754	3.21491801738739
AT1G19320	CHR1	Araport11	gene	6679281	6680252	.	+	1079	2.21332294827416	5.46190407276154
AT1G19340	CHR1	Araport11	gene	6684467	6687116	.	+	1080	3.27458927807985	5.59102396965027
AT1G19371	CHR1	Araport11	gene	6695420	6695609	.	-	1081	1.4743407869339	1.48393399715424
AT1G19376	CHR1	Araport11	gene	6697438	6697524	83	+	1082	5.61338861783346	6.32540793418884
AT1G19380	CHR1	Araport11	gene	6697874	6698858	.	+	1083	2.99160430090768	6.22104001045227
AT1G08935	CHR1	Araport11	gene	6700455	6700686	.	+	1084	4.05877602577209	4.39914002418518
AT1G19390	CHR1	Araport11	gene	6700756	6703368	.	-	1085	5.33357757937233	21.3279998779297
AT1G19460	CHR1	Araport11	gene	6738484	6739734	.	+	1086	6.85403620463151	17.5668618202209
AT1G19470	CHR1	Araport11	gene	6741296	6742534	.	+	1087	7.84107240530161	20.8211200714111
AT1G19500	CHR1	Araport11	gene	6754665	6755684	.	-	1088	2.36409548464276	3.64807205200195
AT1G19530	CHR1	Araport11	gene	6763765	6765049	.	+	1089	1.89216639062633	3.67416999340057
AT1G19540	CHR1	Araport11	gene	6765653	6768290	.	+	1090	4.59619627549098	13.6172138214111
AT1G19550	CHR1	Araport11	gene	6767451	6768158	.	-	1091	8.78397270696504	13.6172138214111
AT1G19565	CHR1	Araport11	gene	6772084	6773131	.	-	1092	8.94203791293231	17.4618600845337
AT1G19570	CHR1	Araport11	gene	6773302	6774523	.	-	1093	3.18729241093	4.34567999839783
AT1G19610	CHR1	Araport11	gene	6781483	6782216	.	-	1094	2.90060133859515	3.59331607818604
AT1G19630	CHR1	Araport11	gene	6783803	6788175	.	-	1095	6.09699338999662	44.0830604553223
AT1G19620	CHR1	Araport11	gene	6784020	6785075	.	+	1096	4.82317043326118	12.5162321090698
AT1G19670	CHR1	Araport11	gene	6803486	6805092	.	-	1097	3.00764212861206	9.19433779716492
AT1G19690	CHR1	Araport11	gene	6807715	6809642	.	-	1098	2.35878832156842	9.36575999259949
AT1G05507	CHR1	Araport11	gene	6813647	6814005	.	+	1099	2.19490666919284	2.57892599105835
AT1G19710	CHR1	Araport11	gene	6814704	6816876	.	+	1100	2.53341273533743	8.36602787971497
AT1G19730	CHR1	Araport11	gene	6822847	6824071	.	-	1101	2.56894009663508	4.76847991943359
AT1G19740	CHR1	Araport11	gene	6824246	6825459	.	+	1102	3.65274166189707	9.55270795822144
AT1G19770	CHR1	Araport11	gene	6832325	6833837	.	+	1103	2.55690070929066	4.37284197807312
AT1G19790	CHR1	Araport11	gene	6838120	6840313	.	-	1104	3.88207206699583	9.73836803436279
AT1G19830	CHR1	Araport11	gene	6852116	6852945	.	+	1105	5.83789974941927	14.5825779914856
AT1G19840	CHR1	Araport11	gene	6872275	6873358	.	-	1106	5.59409052512862	14.0978998184204
AT1G19900	CHR1	Araport11	gene	6906899	6908805	.	-	1107	6.16947317451239	12.7067979812622
AT1G19910	CHR1	Araport11	gene	6913001	6914634	.	+	1108	1.24829965992407	2.00442659854889
AT1G19960	CHR1	Araport11	gene	6927736	6928656	.	+	1109	2.6708546769619	4.11554594039917
AT1G19968	CHR1	Araport11	gene	6930261	6930985	.	+	1110	4.2983517964681	6.98870210647583
AT1G19970	CHR1	Araport11	gene	6931012	6932826	.	-	1111	3.14712826754596	6.83688197135925
AT1G20015	CHR1	Araport11	gene	6941285	6941373	133	+	1112	3.26070868174235	3.68373599052429
AT1G05517	CHR1	Araport11	gene	6941873	6942155	.	-	1113	2.20724170207977	2.52934598922729
AT1G20020	CHR1	Araport11	gene	6942625	6945091	.	+	1114	2.69376367092133	5.54373593330383
AT1G20030	CHR1	Araport11	gene	6945425	6947344	.	+	1115	1.93493333571666	4.01967406272888
AT1G20040	CHR1	Araport11	gene	6948860	6948943	84	-	1116	2.1654455780983	2.35202398300171
AT1G20065	CHR1	Araport11	gene	6956374	6958075	.	+	1117	3.27753406903323	6.2046760559082
AT1G05523	CHR1	Araport11	gene	6957968	6959124	.	+	1118	4.99380563646555	11.7775218009949
AT1G20070	CHR1	Araport11	gene	6958010	6959148	.	-	1119	5.11432779509088	11.7775218009949
AT1G05527	CHR1	Araport11	gene	6959160	6959605	.	+	1120	12.7934867668152	17.2157197952271
AT1G05533	CHR1	Araport11	gene	6961365	6961574	.	+	1121	2.04740261793137	2.31250801086426
AT1G20100	CHR1	Araport11	gene	6969025	6971036	.	-	1122	1.43567502722144	3.46627802848816
AT1G20130	CHR1	Araport11	gene	6977753	6980241	.	+	1123	2.06657304573059	3.25518393516541
AT1G20132	CHR1	Araport11	gene	6981264	6983627	.	+	1124	1.60364500284195	3.28413407802582
AT1G20135	CHR1	Araport11	gene	6984042	6985703	.	+	1125	2.85505995259565	6.18610410690308
AT1G20140	CHR1	Araport11	gene	6986312	6987863	.	+	1126	3.57149385605007	6.33286595344543
AT1G20170	CHR1	Araport11	gene	6995282	6995353	72	-	1127	1.11023626724879	1.29083120822906
AT1G20180	CHR1	Araport11	gene	6996176	6997943	.	+	1128	2.80512325863043	3.75837597846985
AT1G20190	CHR1	Araport11	gene	6998335	6999839	.	-	1129	3.74701701806438	9.47091398239136
AT1G20210	CHR1	Araport11	gene	7004514	7004585	72	+	1130	0.837640798091888	0.873224806785583
AT1G20240	CHR1	Araport11	gene	7012113	7015216	.	-	1131	4.20786436315506	27.5277141571045
AT1G20250	CHR1	Araport11	gene	7016516	7016588	73	+	1132	1.22036199569702	1.24645700454712
AT1G20310	CHR1	Araport11	gene	7032070	7033329	.	+	1133	5.11127331577815	18.2709017038345
AT1G20320	CHR1	Araport11	gene	7033657	7034881	.	-	1134	4.74192759084702	14.7801759719849
AT1G20330	CHR1	Araport11	gene	7038527	7040231	.	-	1135	2.21360287155424	4.69861602783203
AT1G20340	CHR1	Araport11	gene	7042046	7043392	.	-	1136	1.97885158530303	3.48668003082275
AT1G20350	CHR1	Araport11	gene	7043628	7044592	.	+	1137	3.22929066300392	7.37490196228027
AT1G05537	CHR1	Araport11	gene	7046123	7046378	.	-	1138	2.50589535236359	2.82025203704834
AT1G20360	CHR1	Araport11	gene	7046504	7047744	.	-	1139	7.57060075855255	20.4758201599121
AT1G05543	CHR1	Araport11	gene	7049116	7049939	.	+	1140	3.69855929192375	8.03804187774658
AT1G05547	CHR1	Araport11	gene	7050831	7051140	.	+	1141	2.82361511502947	2.95522594451904
AT1G20375	CHR1	Araport11	gene	7058194	7058310	.	+	1142	2.50955603122711	2.63445603847504
AT1G20405	CHR1	Araport11	gene	7077116	7077606	.	+	1143	2.56956376812675	3.65416398048401
AT1G20420	CHR1	Araport11	gene	7082668	7082739	72	+	1144	5.65806906223297	5.75791006088257
AT1G20430	CHR1	Araport11	gene	7083012	7083910	.	-	1145	5.82471865227348	12.9302200317383
AT1G20440	CHR1	Araport11	gene	7084409	7086873	.	-	1146	3.01407697606087	9.45930423736572
AT1G20450	CHR1	Araport11	gene	7087903	7089606	.	-	1147	4.26218563250133	10.8294780731201
AT1G20480	CHR1	Araport11	gene	7094833	7097147	.	-	1148	2.65698945091126	8.67039594650269
AT1G20500	CHR1	Araport11	gene	7100502	7102915	.	-	1149	1.4986456819943	3.21837619543076
AT1G20510	CHR1	Araport11	gene	7103362	7106121	.	-	1150	4.1004076144912	16.2414840698242
AT1G20530	CHR1	Araport11	gene	7108203	7110634	.	-	1151	2.05331288016572	4.17012996673584
AT1G20600	CHR1	Araport11	gene	7133111	7134454	.	+	1152	4.3831994343687	10.8980661392212
AT1G20683	CHR1	Araport11	gene	7172515	7172835	.	+	1153	4.35011942727225	8.12304809093475
AT1G20687	CHR1	Araport11	gene	7173009	7173340	.	+	1154	2.80179767608643	3.37336194515228
AT1G20693	CHR1	Araport11	gene	7176747	7178895	.	+	1155	1.65651193775914	3.38415598869324
AT1G20696	CHR1	Araport11	gene	7179273	7181574	.	+	1156	1.68789694822849	4.80147008895874
AT1G20710	CHR1	Araport11	gene	7184485	7185267	.	+	1157	4.18699995068943	9.47328186035156
AT1G20730	CHR1	Araport11	gene	7194172	7195609	.	+	1158	3.54648076454798	4.66983599662781
AT1G05567	CHR1	Araport11	gene	7199048	7199427	.	-	1159	3.02176666789585	5.44862408638001
AT1G20790	CHR1	Araport11	gene	7220880	7222432	.	-	1160	7.35862103290856	24.2294797897339
AT1G05583	CHR1	Araport11	gene	7223055	7223257	.	-	1161	3.6784389424324	5.18419604301453
AT1G05587	CHR1	Araport11	gene	7223476	7223713	.	-	1162	2.62747745712598	8.20184180736542
AT1G05593	CHR1	Araport11	gene	7223760	7224256	.	+	1163	8.33770996223796	16.2499279022217
AT1G05597	CHR1	Araport11	gene	7225309	7225588	.	-	1164	9.24249157706896	11.6525338172913
AT1G05603	CHR1	Araport11	gene	7225434	7225775	.	+	1165	7.81931838691235	11.6525338172913
AT1G20800	CHR1	Araport11	gene	7228718	7230240	.	-	1166	4.03460024479897	9.49077396392822
AT1G20803	CHR1	Araport11	gene	7231049	7231600	.	-	1167	10.256371563673	19.2769598007202
AT1G20810	CHR1	Araport11	gene	7231981	7233657	.	+	1168	2.24352412854924	4.81190805435181
AT1G20816	CHR1	Araport11	gene	7233654	7235128	.	+	1169	2.86723278125127	4.30642809867859
AT1G20823	CHR1	Araport11	gene	7238693	7239698	.	+	1170	2.4743482816787	4.030157995224
AT1G20820	CHR1	Araport11	gene	7242761	7242832	72	-	1171	2.91654500961304	3.23229401111603
AT1G05607	CHR1	Araport11	gene	7248291	7248588	.	+	1172	3.24875773021153	3.72288002967834
AT1G20875	CHR1	Araport11	gene	7261481	7261681	.	+	1173	2.01112068891525	3.17998404502869
AT1G20923	CHR1	Araport11	gene	7289730	7290390	.	-	1174	1.38944939460073	3.14401197433472
AT1G20940	CHR1	Araport11	gene	7295274	7296518	.	-	1175	6.0358599456457	17.1443960189819
AT1G20990	CHR1	Araport11	gene	7330256	7332100	.	-	1176	2.7761546988745	9.59428820610046
AT1G05613	CHR1	Araport11	gene	7336674	7336952	.	-	1177	3.42609006563822	4.05341606140137
AT1G21000	CHR1	Araport11	gene	7337605	7339452	.	+	1178	2.72213755030381	7.39879207611084
AT1G05617	CHR1	Araport11	gene	7344747	7345128	.	+	1179	4.04471645355225	5.16331796646118
AT1G21010	CHR1	Araport11	gene	7346156	7347283	.	+	1180	9.38474412068077	19.7347394943237
AT1G21050	CHR1	Araport11	gene	7366590	7368203	.	+	1181	2.28614040017128	3.76690802574158
AT1G05623	CHR1	Araport11	gene	7370611	7370903	.	+	1182	1.7899154322488	1.85680201053619
AT1G21065	CHR1	Araport11	gene	7374115	7375789	.	+	1183	2.67369989963139	7.931494140625
AT1G21090	CHR1	Araport11	gene	7384560	7386580	.	+	1184	3.27225280564006	7.54930419921875
AT1G05627	CHR1	Araport11	gene	7400802	7400992	.	-	1185	2.35289599895477	2.53121197223663
AT1G05633	CHR1	Araport11	gene	7401345	7401549	.	+	1186	8.1903947353363	12.3255119800568
AT1G21140	CHR1	Araport11	gene	7404328	7405426	.	+	1187	1.63427763555361	2.61866798400879
AT1G05643	CHR1	Araport11	gene	7433801	7434105	.	-	1188	3.49295860358647	4.17307600975037
AT1G21280	CHR1	Araport11	gene	7447490	7448483	.	-	1189	6.95875292250088	14.6073820114136
AT1G21310	CHR1	Araport11	gene	7453245	7455009	.	-	1190	1.72203859058586	2.68777995109558
AT1G21313	CHR1	Araport11	gene	7453735	7454256	.	+	1191	1.51966550151507	2.06331398487091
AT1G05647	CHR1	Araport11	gene	7460104	7460501	.	-	1192	4.2731667637825	5.56583800315857
AT1G05653	CHR1	Araport11	gene	7471090	7471300	.	+	1193	3.06076321601868	3.63415603637695
AT1G05657	CHR1	Araport11	gene	7473011	7473358	.	+	1194	3.57535500228405	4.59445199966431
AT1G21360	CHR1	Araport11	gene	7481184	7483513	.	+	1195	2.7241317670396	5.18547596931458
AT1G21390	CHR1	Araport11	gene	7489046	7490803	.	-	1196	2.52972178716917	3.331574010849
AT1G05663	CHR1	Araport11	gene	7490992	7491645	.	+	1197	2.95391268048968	4.44545993804932
AT1G05667	CHR1	Araport11	gene	7491251	7491464	.	-	1198	3.95425354480743	4.44545993804932
AT1G05673	CHR1	Araport11	gene	7491379	7491489	112	-	1199	4.01572194894155	4.44545993804932
AT1G21395	CHR1	Araport11	gene	7491965	7492351	.	+	1200	9.18961699604988	13.4389979839325
AT1G21420	CHR1	Araport11	gene	7499733	7499804	72	-	1201	2.86174402236938	3.04440803527832
AT1G21430	CHR1	Araport11	gene	7500845	7502186	.	+	1202	3.74871295520238	8.63271589279175
AT1G21460	CHR1	Araport11	gene	7511750	7513481	.	-	1203	2.30587378938993	4.33765001296997
AT1G21475	CHR1	Araport11	gene	7523972	7524721	.	-	1204	3.45101196318865	6.22858390808105
AT1G21500	CHR1	Araport11	gene	7529705	7531108	.	-	1205	1.84730811365719	3.55761008262634
AT1G21510	CHR1	Araport11	gene	7531312	7532745	.	-	1206	3.00718166170449	4.27021594047546
AT1G21520	CHR1	Araport11	gene	7534019	7534927	.	-	1207	2.2824749030565	3.51024398803711
AT1G21528	CHR1	Araport11	gene	7542615	7543077	.	-	1208	2.38088203549385	3.27640805244446
