x	Average_LossRate	All_Max_LossRate	All_Min_LossRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_LossRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_LossRate	Schmitz_Max_LossRate	Schmitz_Min_LossRate	InitialStateU_Becker	InitialStateM_Becker	Becker_LossRate	Becker_Max_LossRate	Becker_Min_LossRate	Line79_LossRate
1272	NA	NA	NA	235	0	NA	182	0	NA	NA	NA	149	0	NA	NA	NA	NA
1273	NA	NA	NA	215	0	NA	169	2	0	0	0	116	2	6.12745098039216e-05	0.000490196078431373	0	0
1274	NA	NA	NA	218	0	NA	197	0	NA	NA	NA	131	0	NA	NA	NA	NA
1275	NA	NA	NA	208	0	NA	173	1	0	0	0	152	2	0.000183823529411765	0.000980392156862745	0	0.000490196078431373
1276	NA	NA	NA	197	0	NA	183	0	NA	NA	NA	111	0	NA	NA	NA	NA
1277	NA	NA	NA	204	0	NA	176	0	NA	NA	NA	116	1	0.000122549019607843	0.000980392156862745	0	0
1278	NA	NA	NA	203	0	NA	176	1	0	0	0	133	0	NA	NA	NA	NA
1279	NA	NA	NA	210	0	NA	179	0	NA	NA	NA	124	2	6.12745098039216e-05	0.000490196078431373	0	0
1280	NA	NA	NA	220	0	NA	184	2	0.000245098039215686	0.000980392156862745	0	145	0	NA	NA	NA	NA
1281	NA	NA	NA	204	1	0	179	1	0.000245098039215686	0.000980392156862745	0	142	0	NA	NA	NA	NA
1282	NA	NA	NA	225	0	NA	202	1	0	0	0	140	0	NA	NA	NA	NA
1283	NA	NA	NA	242	1	0	188	0	NA	NA	NA	159	0	NA	NA	NA	NA
1284	NA	NA	NA	231	0	NA	180	0	NA	NA	NA	144	1	0	0	0	0
1285	NA	NA	NA	203	3	0	208	0	NA	NA	NA	133	0	NA	NA	NA	NA
1286	NA	NA	NA	220	0	NA	173	0	NA	NA	NA	138	0	NA	NA	NA	NA
1287	NA	NA	NA	196	0	NA	165	0	NA	NA	NA	126	0	NA	NA	NA	NA
1288	NA	NA	NA	212	0	NA	189	0	NA	NA	NA	124	1	0	0	0	0
1289	NA	NA	NA	194	0	NA	184	1	0	0	0	131	1	0.000245098039215686	0.000980392156862745	0	0
1290	NA	NA	NA	217	0	NA	160	0	NA	NA	NA	119	0	NA	NA	NA	NA
1291	NA	NA	NA	228	1	0	192	0	NA	NA	NA	154	1	0	0	0	0
1292	NA	NA	NA	220	0	NA	194	2	0	0	0	137	1	0.000122549019607843	0.000980392156862745	0	0
1293	NA	NA	NA	216	0	NA	163	0	NA	NA	NA	133	0	NA	NA	NA	NA
1294	NA	NA	NA	208	1	0	192	0	NA	NA	NA	124	2	0.000183823529411765	0.000490196078431373	0	0
1295	NA	NA	NA	218	0	NA	182	0	NA	NA	NA	120	1	0	0	0	0
1296	NA	NA	NA	223	0	NA	200	3	8.16993464052288e-05	0.000326797385620915	0	138	1	0.000245098039215686	0.000980392156862745	0	0
1297	NA	NA	NA	208	0	NA	188	0	NA	NA	NA	126	0	NA	NA	NA	NA
1298	NA	NA	NA	215	1	0.00294117647058824	187	0	NA	NA	NA	126	0	NA	NA	NA	NA
1299	NA	NA	NA	215	1	0	178	0	NA	NA	NA	132	1	0	0	0	0
1300	NA	NA	NA	213	0	NA	200	2	0	0	0	128	0	NA	NA	NA	NA
1301	NA	NA	NA	192	0	NA	174	1	0	0	0	142	0	NA	NA	NA	NA
1302	NA	NA	NA	193	0	NA	177	0	NA	NA	NA	125	0	NA	NA	NA	NA
1303	NA	NA	NA	210	0	NA	189	0	NA	NA	NA	128	0	NA	NA	NA	NA
1304	NA	NA	NA	197	2	0	169	0	NA	NA	NA	119	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
1305	NA	NA	NA	190	1	0	173	0	NA	NA	NA	133	0	NA	NA	NA	NA
1306	NA	NA	NA	165	0	NA	163	0	NA	NA	NA	128	2	6.12745098039216e-05	0.000490196078431373	0	0
1307	NA	NA	NA	222	1	0	218	0	NA	NA	NA	109	0	NA	NA	NA	NA
1308	NA	NA	NA	183	1	0	149	0	NA	NA	NA	142	0	NA	NA	NA	NA
1309	NA	NA	NA	175	1	0	164	0	NA	NA	NA	112	1	0	0	0	0
1310	NA	NA	NA	189	1	0	175	2	0	0	0	125	0	NA	NA	NA	NA
1311	NA	NA	NA	200	0	NA	161	0	NA	NA	NA	117	1	0.000122549019607843	0.000980392156862745	0	0.000980392156862745
1312	NA	NA	NA	192	0	NA	196	1	0	0	0	141	0	NA	NA	NA	NA
1313	0	0	0	185	1	0	167	3	0	0	0	131	1	0	0	0	0
1314	NA	NA	NA	197	0	NA	167	1	0	0	0	127	0	NA	NA	NA	NA
1315	NA	NA	NA	202	1	0	185	3	0	0	0	131	0	NA	NA	NA	NA
1316	NA	NA	NA	204	0	NA	165	0	NA	NA	NA	134	1	0	0	0	0
1317	NA	NA	NA	197	1	0	156	0	NA	NA	NA	135	0	NA	NA	NA	NA
1318	0.000898692810457516	0.00147058823529412	0	177	2	0.00147058823529412	171	1	0.000735294117647059	0.000980392156862745	0	126	1	0.000490196078431373	0.000980392156862745	0	0
1319	NA	NA	NA	206	0	NA	178	0	NA	NA	NA	126	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
1320	NA	NA	NA	193	2	0	167	0	NA	NA	NA	108	0	NA	NA	NA	NA
1321	NA	NA	NA	181	0	NA	177	0	NA	NA	NA	135	1	0.000122549019607843	0.000980392156862745	0	0
1322	NA	NA	NA	152	1	0	158	0	NA	NA	NA	124	2	0	0	0	0
1323	NA	NA	NA	183	3	0	142	0	NA	NA	NA	117	0	NA	NA	NA	NA
1324	NA	NA	NA	193	2	0	175	0	NA	NA	NA	129	0	NA	NA	NA	NA
1325	NA	NA	NA	180	0	NA	173	0	NA	NA	NA	110	0	NA	NA	NA	NA
1326	NA	NA	NA	193	1	0	172	0	NA	NA	NA	152	0	NA	NA	NA	NA
1327	NA	NA	NA	190	0	NA	164	1	0	0	0	119	0	NA	NA	NA	NA
1328	NA	NA	NA	182	0	NA	154	0	NA	NA	NA	133	1	0.000122549019607843	0.000980392156862745	0	0
1329	NA	NA	NA	204	0	NA	176	1	0	0	0	126	1	0.000122549019607843	0.000980392156862745	0	0.000980392156862745
1330	NA	NA	NA	187	1	0	180	0	NA	NA	NA	120	1	0	0	0	0
1331	NA	NA	NA	158	0	NA	163	0	NA	NA	NA	137	2	0	0	0	0.000490196078431373
1332	NA	NA	NA	193	0	NA	153	0	NA	NA	NA	124	0	NA	NA	NA	NA
1333	NA	NA	NA	197	1	0	176	0	NA	NA	NA	128	0	NA	NA	NA	NA
1334	NA	NA	NA	176	1	0	148	1	0	0	0	132	0	NA	NA	NA	NA
1335	NA	NA	NA	183	0	NA	154	1	0	0	0	125	1	0	0	0	0
1336	NA	NA	NA	215	0	NA	183	2	0	0	0	130	0	NA	NA	NA	NA
1337	NA	NA	NA	195	1	0	178	0	NA	NA	NA	136	2	0.000122549019607843	0.000490196078431373	0	0
1338	4.08496732026144e-05	0.000980392156862745	0	201	1	0	158	1	0	0	0	109	1	0.000122549019607843	0.000980392156862745	0	0
1339	NA	NA	NA	175	0	NA	180	0	NA	NA	NA	128	0	NA	NA	NA	NA
1340	NA	NA	NA	179	0	NA	171	0	NA	NA	NA	147	0	NA	NA	NA	NA
1341	NA	NA	NA	195	0	NA	181	0	NA	NA	NA	139	1	0.000490196078431373	0.000980392156862745	0	0
1342	NA	NA	NA	174	0	NA	163	0	NA	NA	NA	105	0	NA	NA	NA	NA
1343	NA	NA	NA	172	0	NA	149	0	NA	NA	NA	108	0	NA	NA	NA	NA
1344	NA	NA	NA	182	0	NA	152	0	NA	NA	NA	130	1	0	0	0	0
1345	NA	NA	NA	186	0	NA	167	0	NA	NA	NA	134	0	NA	NA	NA	NA
1346	NA	NA	NA	182	0	NA	153	0	NA	NA	NA	128	1	0	0	0	0
1347	NA	NA	NA	169	1	0	132	0	NA	NA	NA	101	1	0	0	0	0
1348	NA	NA	NA	191	1	0	158	1	0.000735294117647059	0.000980392156862745	0	116	0	NA	NA	NA	NA
1349	NA	NA	NA	170	2	0	163	2	0.000612745098039216	0.000980392156862745	0.000490196078431373	136	0	NA	NA	NA	NA
1350	NA	NA	NA	221	1	0	176	0	NA	NA	NA	123	2	6.12745098039216e-05	0.000490196078431373	0	0
1351	NA	NA	NA	197	0	NA	146	2	0	0	0	119	0	NA	NA	NA	NA
1352	NA	NA	NA	166	0	NA	159	1	0	0	0	124	0	NA	NA	NA	NA
1353	NA	NA	NA	184	0	NA	167	0	NA	NA	NA	106	0	NA	NA	NA	NA
1354	NA	NA	NA	183	1	0	170	0	NA	NA	NA	119	0	NA	NA	NA	NA
1355	NA	NA	NA	160	0	NA	153	2	0	0	0	135	0	NA	NA	NA	NA
1356	NA	NA	NA	166	0	NA	143	1	0.000245098039215686	0.000980392156862745	0	98	1	0.000245098039215686	0.000980392156862745	0	0
1357	NA	NA	NA	197	0	NA	175	0	NA	NA	NA	127	1	0	0	0	0
1358	NA	NA	NA	191	0	NA	169	0	NA	NA	NA	133	1	0	0	0	0
1359	NA	NA	NA	170	1	0	146	0	NA	NA	NA	132	0	NA	NA	NA	NA
1360	NA	NA	NA	172	0	NA	160	0	NA	NA	NA	115	0	NA	NA	NA	NA
1361	NA	NA	NA	161	0	NA	151	2	0	0	0	122	0	NA	NA	NA	NA
1362	4.08496732026144e-05	0.000490196078431373	0	189	1	0	157	1	0	0	0	103	2	0.000122549019607843	0.000490196078431373	0	0
1363	NA	NA	NA	182	0	NA	159	0	NA	NA	NA	125	1	0	0	0	0
1364	NA	NA	NA	160	0	NA	153	0	NA	NA	NA	107	0	NA	NA	NA	NA
1365	NA	NA	NA	172	0	NA	139	0	NA	NA	NA	122	0	NA	NA	NA	NA
1366	NA	NA	NA	152	0	NA	159	0	NA	NA	NA	113	2	6.12745098039216e-05	0.000490196078431373	0	0
1367	NA	NA	NA	167	0	NA	144	0	NA	NA	NA	113	1	0	0	0	0
1368	NA	NA	NA	172	1	0	184	0	NA	NA	NA	117	0	NA	NA	NA	NA
1369	NA	NA	NA	160	0	NA	146	1	0	0	0	123	0	NA	NA	NA	NA
1370	NA	NA	NA	166	0	NA	148	0	NA	NA	NA	118	0	NA	NA	NA	NA
1371	0.000163398692810458	0.000980392156862745	0	181	1	0	165	1	0.000490196078431373	0.000980392156862745	0	115	1	0	0	0	0
1372	NA	NA	NA	178	0	NA	155	0	NA	NA	NA	136	0	NA	NA	NA	NA
1373	NA	NA	NA	192	0	NA	155	0	NA	NA	NA	105	0	NA	NA	NA	NA
1374	NA	NA	NA	149	1	0	156	1	0	0	0	122	0	NA	NA	NA	NA
1375	NA	NA	NA	168	1	0	143	0	NA	NA	NA	116	0	NA	NA	NA	NA
1376	NA	NA	NA	223	0	NA	163	0	NA	NA	NA	128	1	0	0	0	0
1377	4.08496732026144e-05	0.000980392156862745	0	167	1	0	139	1	0	0	0	109	1	0.000122549019607843	0.000980392156862745	0	0.000980392156862745
1378	NA	NA	NA	144	0	NA	130	0	NA	NA	NA	101	1	0	0	0	0
1379	NA	NA	NA	180	0	NA	172	0	NA	NA	NA	118	0	NA	NA	NA	NA
1380	NA	NA	NA	174	0	NA	135	0	NA	NA	NA	124	1	0.000245098039215686	0.000980392156862745	0	0
1381	NA	NA	NA	174	0	NA	141	0	NA	NA	NA	118	2	6.12745098039216e-05	0.000490196078431373	0	0
1382	NA	NA	NA	167	0	NA	152	1	0	0	0	120	2	0	0	0	0
1383	NA	NA	NA	159	0	NA	126	0	NA	NA	NA	122	0	NA	NA	NA	NA
1384	NA	NA	NA	177	0	NA	172	1	0	0	0	120	0	NA	NA	NA	NA
1385	NA	NA	NA	171	0	NA	154	0	NA	NA	NA	124	1	0	0	0	0
1386	NA	NA	NA	192	0	NA	157	0	NA	NA	NA	109	0	NA	NA	NA	NA
1387	4.08496732026144e-05	0.000490196078431373	0	172	1	0	145	2	0	0	0	108	2	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
1388	NA	NA	NA	164	0	NA	158	0	NA	NA	NA	112	0	NA	NA	NA	NA
1389	NA	NA	NA	160	0	NA	151	0	NA	NA	NA	124	2	0.000183823529411765	0.000490196078431373	0	0
1390	NA	NA	NA	149	1	0	145	0	NA	NA	NA	89	0	NA	NA	NA	NA
1391	NA	NA	NA	174	0	NA	142	1	0	0	0	144	0	NA	NA	NA	NA
1392	NA	NA	NA	162	1	0	158	0	NA	NA	NA	123	0	NA	NA	NA	NA
1393	NA	NA	NA	170	0	NA	149	1	0	0	0	112	0	NA	NA	NA	NA
1394	NA	NA	NA	162	0	NA	151	0	NA	NA	NA	125	1	0	0	0	0
1395	NA	NA	NA	156	2	0	135	0	NA	NA	NA	112	0	NA	NA	NA	NA
1396	NA	NA	NA	175	0	NA	159	0	NA	NA	NA	117	0	NA	NA	NA	NA
1397	NA	NA	NA	146	2	0	150	0	NA	NA	NA	100	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
1398	NA	NA	NA	151	0	NA	129	0	NA	NA	NA	101	0	NA	NA	NA	NA
1399	NA	NA	NA	187	0	NA	135	0	NA	NA	NA	106	1	0	0	0	0
1400	NA	NA	NA	157	0	NA	133	0	NA	NA	NA	97	1	0.000122549019607843	0.000980392156862745	0	0
1401	NA	NA	NA	154	1	0	139	0	NA	NA	NA	129	0	NA	NA	NA	NA
1402	NA	NA	NA	150	0	NA	147	2	0	0	0	87	1	0	0	0	0
1403	NA	NA	NA	161	1	0	150	0	NA	NA	NA	122	0	NA	NA	NA	NA
1404	NA	NA	NA	161	1	0	138	0	NA	NA	NA	124	0	NA	NA	NA	NA
1405	NA	NA	NA	137	0	NA	133	0	NA	NA	NA	109	1	0.000122549019607843	0.000980392156862745	0	0.000980392156862745
1406	NA	NA	NA	166	0	NA	138	0	NA	NA	NA	122	1	0	0	0	0
1407	NA	NA	NA	141	0	NA	151	0	NA	NA	NA	121	1	0	0	0	0.000980392156862745
1408	NA	NA	NA	143	1	0	126	0	NA	NA	NA	123	1	0	0	0	0
1409	NA	NA	NA	176	1	0	148	0	NA	NA	NA	108	0	NA	NA	NA	NA
1410	NA	NA	NA	163	0	NA	137	0	NA	NA	NA	107	1	0	0	0	0
1411	NA	NA	NA	154	0	NA	111	1	0	0	0	110	2	0	0	0	0.000490196078431373
1412	NA	NA	NA	142	0	NA	136	1	0	0	0	109	0	NA	NA	NA	NA
1413	NA	NA	NA	160	0	NA	119	0	NA	NA	NA	121	0	NA	NA	NA	NA
1414	NA	NA	NA	177	0	NA	143	0	NA	NA	NA	91	0	NA	NA	NA	NA
1415	NA	NA	NA	145	0	NA	117	0	NA	NA	NA	108	2	0	0	0	0
1416	NA	NA	NA	152	0	NA	127	0	NA	NA	NA	112	0	NA	NA	NA	NA
1417	NA	NA	NA	147	1	0	154	0	NA	NA	NA	111	0	NA	NA	NA	NA
1418	NA	NA	NA	138	1	0	127	1	0.000735294117647059	0.000980392156862745	0	108	0	NA	NA	NA	NA
1419	NA	NA	NA	154	0	NA	146	0	NA	NA	NA	112	0	NA	NA	NA	NA
1420	NA	NA	NA	149	1	0	149	0	NA	NA	NA	139	0	NA	NA	NA	NA
1421	NA	NA	NA	152	0	NA	132	1	0.000490196078431373	0.000980392156862745	0	114	3	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
1422	NA	NA	NA	144	0	NA	146	0	NA	NA	NA	95	0	NA	NA	NA	NA
1423	NA	NA	NA	157	0	NA	126	1	0	0	0	93	0	NA	NA	NA	NA
1424	NA	NA	NA	147	0	NA	123	0	NA	NA	NA	88	0	NA	NA	NA	NA
1425	NA	NA	NA	162	0	NA	123	0	NA	NA	NA	119	0	NA	NA	NA	NA
1426	NA	NA	NA	160	0	NA	141	0	NA	NA	NA	107	1	0.000122549019607843	0.000980392156862745	0	0
1427	NA	NA	NA	151	0	NA	114	0	NA	NA	NA	107	0	NA	NA	NA	NA
1428	NA	NA	NA	138	1	0	131	1	0	0	0	101	0	NA	NA	NA	NA
1429	NA	NA	NA	146	0	NA	135	0	NA	NA	NA	111	1	0.000122549019607843	0.000980392156862745	0	0
1430	NA	NA	NA	153	0	NA	127	0	NA	NA	NA	129	2	0	0	0	0
1431	NA	NA	NA	132	0	NA	130	0	NA	NA	NA	116	0	NA	NA	NA	NA
1432	NA	NA	NA	146	0	NA	146	0	NA	NA	NA	109	0	NA	NA	NA	NA
1433	NA	NA	NA	139	1	0	132	0	NA	NA	NA	114	0	NA	NA	NA	NA
1434	NA	NA	NA	170	1	0	143	3	0	0	0	110	0	NA	NA	NA	NA
1435	NA	NA	NA	140	2	0	130	0	NA	NA	NA	101	0	NA	NA	NA	NA
1436	NA	NA	NA	147	4	0	145	0	NA	NA	NA	87	0	NA	NA	NA	NA
1437	NA	NA	NA	164	2	0	137	0	NA	NA	NA	100	0	NA	NA	NA	NA
1438	NA	NA	NA	150	1	0	119	0	NA	NA	NA	112	0	NA	NA	NA	NA
1439	0	0	0	143	1	0	140	1	0	0	0	109	3	0	0	0	0
1440	NA	NA	NA	166	0	NA	129	0	NA	NA	NA	108	0	NA	NA	NA	NA
1441	NA	NA	NA	150	1	0	113	0	NA	NA	NA	127	0	NA	NA	NA	NA
1442	NA	NA	NA	156	0	NA	125	1	0	0	0	87	1	0	0	0	0
1443	NA	NA	NA	152	2	0	123	1	0.000245098039215686	0.000980392156862745	0	100	0	NA	NA	NA	NA
1444	NA	NA	NA	131	0	NA	104	0	NA	NA	NA	107	0	NA	NA	NA	NA
1445	NA	NA	NA	127	0	NA	111	0	NA	NA	NA	92	1	0	0	0	0
1446	NA	NA	NA	147	0	NA	112	0	NA	NA	NA	97	0	NA	NA	NA	NA
1447	NA	NA	NA	148	0	NA	137	1	0	0	0	110	1	0	0	0	0
1448	NA	NA	NA	160	1	0	140	0	NA	NA	NA	92	1	0	0	0	0
1449	NA	NA	NA	147	1	0	128	0	NA	NA	NA	108	0	NA	NA	NA	NA
1450	NA	NA	NA	134	1	0	124	0	NA	NA	NA	123	1	0.000122549019607843	0.000980392156862745	0	0
1451	NA	NA	NA	147	0	NA	126	0	NA	NA	NA	104	1	0	0	0	0
1452	NA	NA	NA	138	2	0.00294117647058824	112	2	0	0	0	87	0	NA	NA	NA	NA
1453	NA	NA	NA	145	1	0	107	2	0	0	0	100	0	NA	NA	NA	NA
1454	NA	NA	NA	142	1	0	129	0	NA	NA	NA	97	2	0.000122549019607843	0.000980392156862745	0	0.000980392156862745
1455	NA	NA	NA	148	0	NA	118	0	NA	NA	NA	92	2	6.12745098039216e-05	0.000490196078431373	0	0
1456	0.000204248366013072	0.000980392156862745	0	173	1	0	123	1	0.000245098039215686	0.000980392156862745	0	101	1	0.000367647058823529	0.000980392156862745	0	0
1457	NA	NA	NA	131	0	NA	108	0	NA	NA	NA	101	0	NA	NA	NA	NA
1458	NA	NA	NA	152	0	NA	116	1	0.000245098039215686	0.000980392156862745	0	103	1	0.000245098039215686	0.000980392156862745	0	0
1459	NA	NA	NA	114	0	NA	108	0	NA	NA	NA	92	1	0	0	0	0
1460	NA	NA	NA	144	0	NA	133	2	0	0	0	96	0	NA	NA	NA	NA
1461	NA	NA	NA	164	0	NA	127	0	NA	NA	NA	100	0	NA	NA	NA	NA
1462	NA	NA	NA	132	2	0	113	0	NA	NA	NA	108	0	NA	NA	NA	NA
1463	NA	NA	NA	136	0	NA	120	0	NA	NA	NA	103	2	0	0	0	0
1464	NA	NA	NA	135	0	NA	128	0	NA	NA	NA	89	0	NA	NA	NA	NA
1465	NA	NA	NA	162	1	0	130	0	NA	NA	NA	124	0	NA	NA	NA	NA
1466	NA	NA	NA	137	0	NA	119	0	NA	NA	NA	91	0	NA	NA	NA	NA
1467	NA	NA	NA	134	1	0	124	0	NA	NA	NA	81	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
1468	NA	NA	NA	130	0	NA	117	2	0	0	0	110	0	NA	NA	NA	NA
1469	NA	NA	NA	131	0	NA	116	1	0	0	0	105	3	8.16993464052288e-05	0.000326797385620915	0	0
1470	NA	NA	NA	127	0	NA	124	1	0	0	0	97	2	0.000183823529411765	0.000490196078431373	0	0
1471	NA	NA	NA	124	2	0	127	0	NA	NA	NA	92	0	NA	NA	NA	NA
1472	NA	NA	NA	144	0	NA	115	0	NA	NA	NA	103	0	NA	NA	NA	NA
1473	NA	NA	NA	150	0	NA	132	0	NA	NA	NA	108	1	0.000490196078431373	0.000980392156862745	0	0.000980392156862745
1474	NA	NA	NA	142	0	NA	119	0	NA	NA	NA	95	0	NA	NA	NA	NA
1475	NA	NA	NA	143	1	0	119	1	0	0	0	103	0	NA	NA	NA	NA
1476	0	0	0	139	1	0	141	1	0	0	0	99	1	0	0	0	0
1477	NA	NA	NA	142	0	NA	112	1	0	0	0	96	2	0	0	0	0
1478	NA	NA	NA	129	0	NA	128	0	NA	NA	NA	109	0	NA	NA	NA	NA
1479	NA	NA	NA	138	0	NA	125	1	0	0	0	89	0	NA	NA	NA	NA
1480	NA	NA	NA	141	0	NA	127	0	NA	NA	NA	93	1	0.000367647058823529	0.000980392156862745	0	0
1481	NA	NA	NA	139	0	NA	119	1	0	0	0	138	2	0.000122549019607843	0.000490196078431373	0	0
1482	NA	NA	NA	145	0	NA	118	0	NA	NA	NA	98	3	0.000122549019607843	0.00065359477124183	0	0
1483	NA	NA	NA	119	0	NA	96	0	NA	NA	NA	102	0	NA	NA	NA	NA
1484	NA	NA	NA	129	0	NA	115	1	0	0	0	106	1	0	0	0	0
1485	NA	NA	NA	125	0	NA	120	1	0	0	0	97	0	NA	NA	NA	NA
1486	NA	NA	NA	126	0	NA	105	2	0	0	0	98	0	NA	NA	NA	NA
1487	NA	NA	NA	132	1	0	113	0	NA	NA	NA	72	0	NA	NA	NA	NA
1488	NA	NA	NA	120	0	NA	105	0	NA	NA	NA	84	0	NA	NA	NA	NA
1489	NA	NA	NA	140	0	NA	118	1	0	0	0	103	0	NA	NA	NA	NA
1490	NA	NA	NA	141	0	NA	117	1	0	0	0	109	0	NA	NA	NA	NA
1491	NA	NA	NA	140	0	NA	113	0	NA	NA	NA	99	1	0.000122549019607843	0.000980392156862745	0	0
1492	NA	NA	NA	117	1	0	95	0	NA	NA	NA	109	2	0	0	0	0.000490196078431373
1493	NA	NA	NA	141	0	NA	104	0	NA	NA	NA	114	0	NA	NA	NA	NA
1494	NA	NA	NA	130	1	0	129	0	NA	NA	NA	109	2	0.000183823529411765	0.000490196078431373	0	0.000490196078431373
1495	NA	NA	NA	140	0	NA	120	1	0	0	0	88	1	0	0	0	0
1496	NA	NA	NA	136	0	NA	99	0	NA	NA	NA	103	3	8.16993464052288e-05	0.000326797385620915	0	0
1497	NA	NA	NA	134	0	NA	120	1	0.000245098039215686	0.000980392156862745	0	106	0	NA	NA	NA	NA
1498	NA	NA	NA	124	0	NA	115	0	NA	NA	NA	88	1	0.000245098039215686	0.000980392156862745	0	0
1499	NA	NA	NA	139	0	NA	127	1	0	0	0	85	2	0	0	0	0
1500	NA	NA	NA	136	0	NA	107	0	NA	NA	NA	90	0	NA	NA	NA	NA
1501	NA	NA	NA	120	0	NA	98	0	NA	NA	NA	87	1	0	0	0	0
1502	NA	NA	NA	131	0	NA	118	2	0	0	0	97	1	0	0	0	0
1503	NA	NA	NA	128	0	NA	118	0	NA	NA	NA	106	0	NA	NA	NA	NA
1504	NA	NA	NA	131	0	NA	105	0	NA	NA	NA	103	1	0	0	0	0
1505	NA	NA	NA	132	0	NA	109	1	0	0	0	76	1	0	0	0	0
1506	NA	NA	NA	146	0	NA	120	1	0	0	0	96	1	0.000122549019607843	0.000980392156862745	0	0
1507	NA	NA	NA	118	1	0	107	1	0	0	0	98	0	NA	NA	NA	NA
1508	0	0	0	141	1	0	97	1	0	0	0	88	1	0	0	0	0
1509	NA	NA	NA	127	0	NA	110	0	NA	NA	NA	95	1	0	0	0	0
1510	NA	NA	NA	121	1	0	109	0	NA	NA	NA	91	0	NA	NA	NA	NA
1511	NA	NA	NA	125	0	NA	116	1	0	0	0	90	0	NA	NA	NA	NA
1512	NA	NA	NA	141	0	NA	104	1	0	0	0	105	0	NA	NA	NA	NA
1513	NA	NA	NA	130	0	NA	109	1	0	0	0	98	0	NA	NA	NA	NA
1514	NA	NA	NA	115	1	0	106	2	0	0	0	91	0	NA	NA	NA	NA
1515	NA	NA	NA	126	2	0	110	0	NA	NA	NA	92	0	NA	NA	NA	NA
1516	NA	NA	NA	131	0	NA	107	0	NA	NA	NA	95	0	NA	NA	NA	NA
1517	NA	NA	NA	115	0	NA	115	0	NA	NA	NA	82	0	NA	NA	NA	NA
1518	NA	NA	NA	130	0	NA	119	0	NA	NA	NA	105	1	0	0	0	0
1519	NA	NA	NA	123	0	NA	109	0	NA	NA	NA	99	0	NA	NA	NA	NA
1520	NA	NA	NA	122	0	NA	111	0	NA	NA	NA	92	1	0	0	0	0
1521	NA	NA	NA	122	0	NA	114	1	0	0	0	93	2	0	0	0	0
1522	NA	NA	NA	116	0	NA	100	1	0	0	0	119	0	NA	NA	NA	NA
1523	NA	NA	NA	121	0	NA	120	0	NA	NA	NA	81	0	NA	NA	NA	NA
1524	NA	NA	NA	121	2	0	116	0	NA	NA	NA	84	0	NA	NA	NA	NA
1525	NA	NA	NA	140	0	NA	110	0	NA	NA	NA	120	0	NA	NA	NA	NA
1526	NA	NA	NA	118	0	NA	109	0	NA	NA	NA	112	0	NA	NA	NA	NA
1527	NA	NA	NA	128	1	0	113	0	NA	NA	NA	80	1	0	0	0	0
1528	NA	NA	NA	112	0	NA	80	1	0	0	0	98	0	NA	NA	NA	NA
1529	NA	NA	NA	136	0	NA	110	1	0	0	0	98	0	NA	NA	NA	NA
1530	NA	NA	NA	110	0	NA	92	0	NA	NA	NA	87	2	0.000122549019607843	0.000490196078431373	0	0
1531	NA	NA	NA	128	0	NA	94	0	NA	NA	NA	91	1	0.000122549019607843	0.000980392156862745	0	0
1532	NA	NA	NA	129	0	NA	107	0	NA	NA	NA	83	0	NA	NA	NA	NA
1533	NA	NA	NA	143	0	NA	122	0	NA	NA	NA	100	0	NA	NA	NA	NA
1534	NA	NA	NA	115	0	NA	108	1	0	0	0	101	0	NA	NA	NA	NA
1535	NA	NA	NA	138	0	NA	97	0	NA	NA	NA	100	0	NA	NA	NA	NA
1536	NA	NA	NA	143	0	NA	102	1	0	0	0	102	1	0.000122549019607843	0.000980392156862745	0	0
1537	NA	NA	NA	122	0	NA	105	0	NA	NA	NA	116	0	NA	NA	NA	NA
1538	NA	NA	NA	121	0	NA	103	1	0	0	0	99	0	NA	NA	NA	NA
1539	NA	NA	NA	137	0	NA	125	0	NA	NA	NA	114	1	0	0	0	0
1540	NA	NA	NA	123	0	NA	104	0	NA	NA	NA	90	0	NA	NA	NA	NA
1541	NA	NA	NA	101	1	0	109	1	0	0	0	91	0	NA	NA	NA	NA
1542	NA	NA	NA	137	0	NA	104	0	NA	NA	NA	88	0	NA	NA	NA	NA
1543	NA	NA	NA	118	0	NA	98	0	NA	NA	NA	102	0	NA	NA	NA	NA
1544	NA	NA	NA	133	0	NA	88	1	0.000245098039215686	0.000980392156862745	0	85	0	NA	NA	NA	NA
1545	NA	NA	NA	121	0	NA	107	0	NA	NA	NA	75	0	NA	NA	NA	NA
1546	NA	NA	NA	115	0	NA	103	0	NA	NA	NA	83	0	NA	NA	NA	NA
1547	NA	NA	NA	132	0	NA	108	0	NA	NA	NA	89	1	0.000245098039215686	0.000980392156862745	0	0
1548	NA	NA	NA	123	1	0	106	0	NA	NA	NA	103	0	NA	NA	NA	NA
1549	NA	NA	NA	114	0	NA	105	1	0	0	0	97	0	NA	NA	NA	NA
